artista,nombre_cancion,link_cancion,letra
Antonio Tarrago Ros,Lobizón Doctor,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/lobizon-doctor,"Se cuenta chamigo En el paisanaje Con mucho respeto La transformación De un gente con traza De perro y ternero, También yaguá bicho Oí mi canción: El séptimo hijo Varón, en mi pago Los viernes de noche Es un ""lobizón"" Aúllan los perros Y no se le animan Ni bala le ""dentra"", Su lengua, un tizón. Y al amanecer... Opa Yaguá bicho o lobizón, El hechizo se le va Hombre vuelve a ser. El compuesto sigue así Por favor escuche usté Esta historia en chamamé Que le cantaré... Resulta que un médico, Un forastero, Curaba las guainas Allá en Curuzú... Mentado en el pago Por ser yaguá-bicho Le sale vecino Al agente Solís... Es la medianoche Y ve que se arrima Un perro muy negro Y le agarra el terror No obstante le dice Con mucho respeto, no me comprometa, Andáte doctor! No me comprometa usté, desempérrese, doctor el agente Don Solís le pidió al yaguá sin desemperrarse aulló y en la noche se perdió lobizón Doctor Co'e comentó Solís"
Antonio Tarrago Ros,Los cuatro pibes,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/los-cuatro-pibes,"Son cuatro pibes los que ví Pescando grela y polución Del Riachuelo y sin querer Los retrató mi corazón. Ennegrecidos en su afán De darle vida al alquitrán Son pura luz, luz de gorrión, Y éste es el tango que me dan. La muerte es chupi y suele andar Envenenando el arrabal. El riachuelo en su bogar Se puso triste a chamuyar... El hombre gris al ensuciar No añora el tiempo en que su andar De lluvia en marcha era un cristal De canzoneta matinal, Y el piberío era un panal De risa y miel del arrabal. Los pibes ríen sin pensar Que hacen del lodo un manantial Y el río hoy puede cantar Que algo ha cambiado, hasta soñar... La juventud va a despertar Para lavar el alquitrán Del alma rea y recobrar La fe perdida del gotán. La droga es mina y suele andar Envenenando el arrabal."
Antonio Tarrago Ros,Lucía la del estero,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/lucia-la-del-estero ,"Lucía la del estero de mi paraje, Terito de las orillas, pelo azabache Manitos de camalote, la piel Cobriza Lucía anda la tarde siempre en cuclillas. Lucía de la llovizna y el tiempo frío, Lucía de los estíos y el viento norte, Lucía la lavandera sólo conoce El mundo que abarca el cielo Hasta el horizonte. Lucía la de los esteros De los juncales y el chamamé Tu sueño de amor me duele Mi pequeñita flor de irupé. En un rincón del estero, junto al verano, Allí donde se refrescan los pajonales Descalza sobre el rocío de la mañana Le canta en su idioma indio a los totorales. Lucía la de los esteros De los juncales y el chamamé Tu sueño de amor me duele Mi pequeñita flor de irupé Lucía de la llovizna y el tiempo frío, Lucía de los estíos y el viento norte, Lucía la lavandera sólo conoce el mundo que abarca el cielo hasta el horizonte"
Antonio Tarrago Ros,Lunita dejame ver,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/lunita-dejame-ver ,Lunita dejalo ver La niña por donde fue Sin luz se nos perderá baqueana no es en este lugar. La pajarito andará con miedo en la oscuridad yo sé que la encontrará Si tiene tu luz de plata porá. Lunita farola del río déjalo ver el sitio lejano perdido adonde fue Subida al jacarandá Lunita quédate allí. Moneda de azul cristal creo que va a estar mucho más allá carita de yo no fui la pajarito está allí que lindo si no se fue del monte y tu luz de plata porá. Lunita farola del río déjalo ver. No apagues el alba lunita déjalo ver La pajarito está allí Que lindo que no se fue Del monte y su luz De plata porá.
Antonio Tarrago Ros,Malambo del Sur,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/malambo-del-sur,"Ñandú! plumón de la Pampa cautiva del sur. Ñandú! llanura infinita malambo del sur. Caudillo del viento, de la libertad galope de nube ¡Malambo del sur! Ñandú! malón de ternura follaje de ombú Ñandú! La ambición del hombre amenaza sin ver tu símbolo leve que llena de luz relámpago herido ¡Malambo del sur! Ñandú! bandera de plumas de América Sur Ñandú! lucero en la siesta de la inmensidad. Caudillo del viento y de la libertad. Sálvale la vida ¡Malambo del Sur!"
Antonio Tarrago Ros,Malos aires,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/malos-aires,"Tu nombre Buenos Aires A veces me hace mal Parece una cachada ""Buen Aire"" ¿dónde estás? Buen aire te batieron Los gaitas de Solís El humo del 60 Te tapa la nariz. Chimeneas no escriban En el cielo lo gris Mientras muere el gran río En un mar de alquitrán. Ya no maten la vida Yo quisiera gritar El futuro se muere De tango fantasmal. Si miro hacia el pasado Me duele recordar La magia del pombero, La selva en libertad. El monte a mis espaldas, Allá la polución Que crece día a día, Lastima el corazón. Chimeneas no escriban En el cielo lo gris Mientras muere el gran río En un mar de alquitrán. Ya no maten la vida Yo quisiera gritar El futuro se muere De tango fantasmal."
Antonio Tarrago Ros,Marado,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/marado,"Dejalo ser lo que quiere él Un grito, un hombre, un río, un Dios Eterno gol a la oscuridad De mano para el colonizador Maradooo Aguante! Diego Retardado sos gorila también Sin voces en tu corazón ¿si que vos querés juzgar careta de corbata gris? Maradooo Aguante! Diego La hinchada es como el cielo La vida es como un vuelo Me alegra en el desvelo Diego, Diego Aguante! Diego Pocos nos dieron más Goles son amores Diego Maradona."
Antonio Tarrago Ros,Marchando al frente,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/marchando-al-frente,"Ando con el paso lento yo ya tuve prisa y llevo esta sonrisa porque ya lloré de más hoy yo me siento más fuerte, más feliz, quien sabe. Y llevo la certeza de que yo muy poco sé, O nada sé. Voy marchando al frente para vivir el camino es largo para seguir Es preciso amor para poder cantar es preciso lluvia para brotar Es preciso paz para sonreír. Pienso que cumplir la vida sea simplemente comprender la marcha e ir marchando al frente como un tropero viejo llevando la tropa Voy andando días y por el camino voy. Camino soy. Voy marchando al frente para vivir el camino es largo para seguir Es preciso amor para poder cantar es preciso lluvia para brotar Es preciso paz para sonreír. Todo el mundo ama un día todo el mundo llora un día nos llegamos Y después nos vamos. Cada uno de nosotros escribe su historia y cada ser en sí, carga el don de ser capaz Y ser feliz. Voy marchando al frente para vivir el camino es largo para seguir Es preciso amor para poder cantar es preciso lluvia para brotar Es preciso paz para sonreir."
Antonio Tarrago Ros,María va,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/maria-va,"Mirar rasgado patitas chuecas, María va. Pisando apenas la arena ardiente, María va. Calcina el monte Un sol de fuego, María va. Temor pombero palmar y estero, María va. Quiso la siesta ponerle un niño a su soledad. De trigo y luna y de su mano María va. Por el tabacal su paso María va. Y se bebe el sol, que huele a duende María va. Andando el verano de sol y chicharra, a flores del monte, María, olía tu pueblo. Un tren perezoso, resuella y resuello a calle regada, María, olía tu pueblo. A pura inocencia de niño pueblero, a calle regada, a flores del monte, María, olía tu pueblo. Quiso la siesta ponerle un niño a su soledad. De trigo y luna y de su mano María va. Por el tabacal tu paso María va. Y se bebe el sol, que huele a duende María va… María va… María va…"
Antonio Tarrago Ros,Marijú,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/mariju,"Ahí está, ahí está Estos son corsos y no los otros Sí señores, ahí están viniendo Los disfrazados de Tabaré Los cuarteros de Angaco A fines de los ´80 Se vino la Marijú Dijeron que de los cielos También que de Malibú Con gran consideración Le habló a la comunidad “! Qué amores que son. Los quiero! ¡Parece hasta que son gente!” supimos que nos amaba la Diosa del Medio Ambiente... Marijú, protege el bicho Marijú protege el río Marijú protege el aire Y también el canto mío! No tienen que preocuparse Por mugre ni polución Les digo de corazón La cosa está controlada Respeten la religión De la patria yankizada Olvídense de la historia No ser yanki es decadente ¡Oremos que nos proteja la Diosa del Medio Ambiente! Marijú protege el bicho Marijú protege el río Marijú protege el aire Y también en canto mío Salvame la gurisada Murguita de Marijú No dejes que crean ellos La televisión verdad No es la individualidad Lo mismo que el egoísmo Caretas con su cinismo Corrompen su blanca mente ¡Oremos que nos proteja la Diosa del Medio Ambiente! Marijú protege el bicho... Ahí está, ahí está Estos son corsos y no los otros Sí señores, ahí están viniendo Los disfrazados de Tabaré Los cuarteros de Angaco A fines de los ´80 Se vino la Marijú Dijeron que de los cielos También que de Malibú Con gran consideración Le habló a la comunidad “! Qué amores que son. Los quiero! ¡Parece hasta que son gente!” supimos que nos amaba la Diosa del Medio Ambiente... Marijú, protege el bicho Marijú protege el río Marijú protege el aire Y también el canto mío! No tienen que preocuparse Por mugre ni polución Les digo de corazón La cosa está controlada Respeten la religión De la patria yankizada Olvídense de la historia No ser yanki es decadente ¡Oremos que nos proteja la Diosa del Medio Ambiente! Marijú protege el bicho Marijú protege el río Marijú protege el aire Y también en canto mío Salvame la gurisada Murguita de Marijú No dejes que crean ellos La televisión verdad No es la individualidad Lo mismo que el egoísmo Caretas con su cinismo Corrompen su blanca mente ¡Oremos que nos proteja la Diosa del Medio Ambiente! Marijú protege el bicho..."
Antonio Tarrago Ros,Marra,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/marra,"Marra puede volar para dejar en el ñaú trozos de cielo, el dejó crecer aquella edad colgada atrás de su sendero. Hurga en cada trozo de candor que sobrevive en nuestro anhelo es un poco vos, un poco yo, un duende angá. Anda Marra amó ité chamamé mbopú anda Marra cantando jirón de luz prodigando niñez en mi Curuzú juega el tren sin vergüenza en el polvaderal. Veo el cielo llorar y salpicar su realidad de brillos nuevos y me hace temblar solo pensar que el llanto gris le moje el vuelo Hurga en cada trozo de candor que sobrevive en nuestro anhelo es un poco vos, un poco yo, un duende angá.  Anda Marra amó ité chamamé mbopú anda Marra cantando jirón de luz prodigando niñez en mi Curuzú juega el tren sin vergüenza en el polvaderal."
Antonio Tarrago Ros,Me pregunto hermano,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/me-pregunto-hermano ,"Soy de América latina, soy de aquí de esta orilla del olvido y mi canción que no sabe de fronteras sin razón en un vuelo de guitarras floreció. Si el latinoamericano es como soy si comparto su pobreza y su raíz si comparto su esperanza y su dolor las fronteras no se hicieron para mí Me pregunto hermano quién se beneficia con los desencuentros que se inventan por ahí. Si mi rabia es tuya Y tu pena es mía Me contesto hermano no nos pueden dividir. Como islas nos prefieren porque así nos manejan desde arriba aquí o allá no hay fronteras para el hambre ni el amor es inútil que nos quieran enfrentar. Soy de América Latina ,sí señor yo comparto tu impotencia y tu sudor y no entiendo porque causa añamembî nos separan en el mapa a vos y a mí"
Antonio Tarrago Ros,Mi chacarera,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-antonio-tarrago-ros/mi-chacarera,"Riqueza de los abuelos que atesoramos la chacarera. Hasta el diablo se enamora cuando lo embruja la chacarera. Por eso en noche sin luna lloran los diablos la chacarera. Se fue de la salamanca sembrando amores la chacarera. Responso cuando me vaya salmo sagrado la chacarera. Es llanto y es rezabaile, es madre tierra la chacarera. Bajaba de los andenes del tren del norte mi chacarera. Avio del santiagueño ponchito i`cielo mi chacarera. Si duele el pago lejano Llora en la tarde mi chacarera. Mishquila de los abuelos para los changos mi chacarera. Remedio del mar de amores si duele el alma mi chacarera. Tu boca besa mi boca cuando te canto mi chacarera. Desnudo tu piel de trigo cuando te canto mi chacarera. Mi niña mi musiquita ojitos de agua. Mi chacarera. Sembró en tu vientre una copla de amor ardiente mi chacarera. Simiente de luz bandeña. Boga en tu sangre mi chacarera. Me amabas como volando Hacia mis ojos, mi chacarera. Tu música me embriagaba brazos al cielo mi chacarera Mi niña que no te asombre que esté endiablada mi chacarera. Que la oigas sin que la canten está en tus sueños mi chacarera.Riqueza de los abuelos que atesoramos la chacarera. Hasta el diablo se enamora cuando lo embruja la chacarera. Por eso en noche sin luna lloran los diablos la chacarera. Se fue de la salamanca sembrando amores la chacarera. Responso cuando me vaya salmo sagrado la chacarera. Es llanto y es rezabaile, es madre tierra la chacarera. Bajaba de los andenes del tren del norte mi chacarera. Avio del santiagueño ponchito i`cielo mi chacarera. Si duele el pago lejano Llora en la tarde mi chacarera. Mishquila de los abuelos para los changos mi chacarera. Remedio del mar de amores si duele el alma mi chacarera. Tu boca besa mi boca cuando te canto mi chacarera. Desnudo tu piel de trigo cuando te canto mi chacarera. Mi niña mi musiquita ojitos de agua. Mi chacarera. Sembró en tu vientre una copla de amor ardiente mi chacarera. Simiente de luz bandeña. Boga en tu sangre mi chacarera. Me amabas como volando Hacia mis ojos, mi chacarera. Tu música me embriagaba brazos al cielo mi chacarera Mi niña que no te asombre que esté endiablada mi chacarera. Que la oigas sin que la canten está en tus sueños mi chacarera."
